,Algorithm,Filename,Ratio,Order
540,Zstd -1,Herring,0.9999000099990001,f
541,Zstd -9,Herring,0.9999000099990001,f
1640,FastPFOR,InlineSkate,2.0837674515524065,f
252,Huffman,InlineSkate,1.0272213662044172,f
249,LZ4,InlineSkate,0.9978048293753742,f
1639,SIMDBP128,InlineSkate,2.097315436241611,f
1641,Simple8B,InlineSkate,1.8804061677322301,f
248,Snappy,InlineSkate,1.0,f
737,SprintzDelta_16b -1,InlineSkate,1.6048788316482105,c
739,SprintzDelta_Huf_16b -1,InlineSkate,1.6196954972465176,c
738,SprintzXff_16b -1,InlineSkate,1.6056518946692357,c
740,SprintzXff_Huf_16b -1,InlineSkate,1.6194331983805668,c
250,Zlib -1,InlineSkate,1.0716964955524595,f
251,Zlib -9,InlineSkate,1.0540739959945187,f
246,Zstd -1,InlineSkate,1.0326311441553078,f
247,Zstd -9,InlineSkate,1.0964912280701753,f
1712,FastPFOR,InsectWingbeatSound,2.100840336134454,f
420,Huffman,InsectWingbeatSound,1.0849517196484757,f
417,LZ4,InsectWingbeatSound,0.9962143853357243,f
1711,SIMDBP128,InsectWingbeatSound,2.062280882656218,f
1713,Simple8B,InsectWingbeatSound,1.9673421207948063,f
416,Snappy,InsectWingbeatSound,1.0,f
833,SprintzDelta_16b -1,InsectWingbeatSound,1.521375323292256,c
835,SprintzDelta_Huf_16b -1,InsectWingbeatSound,1.5239256324291373,c
834,SprintzXff_16b -1,InsectWingbeatSound,1.6716817118020728,c
836,SprintzXff_Huf_16b -1,InsectWingbeatSound,1.68321831341525,c
418,Zlib -1,InsectWingbeatSound,1.1166945840312674,f
419,Zlib -9,InsectWingbeatSound,1.1113580795732385,f
414,Zstd -1,InsectWingbeatSound,1.0854227721697602,f
415,Zstd -9,InsectWingbeatSound,1.124732875941964,f
1595,FastPFOR,ItalyPowerDemand,1.9904458598726114,f
147,Huffman,ItalyPowerDemand,0.9999000099990001,f
144,LZ4,ItalyPowerDemand,0.9961151509114453,f
1594,SIMDBP128,ItalyPowerDemand,1.9904458598726114,f
1596,Simple8B,ItalyPowerDemand,1.7099863201094392,f
143,Snappy,ItalyPowerDemand,0.9999000099990001,f
677,SprintzDelta_16b -1,ItalyPowerDemand,1.040257983980027,c
679,SprintzDelta_Huf_16b -1,ItalyPowerDemand,1.060332944544587,c
678,SprintzXff_16b -1,ItalyPowerDemand,1.0535187526337968,c
680,SprintzXff_Huf_16b -1,ItalyPowerDemand,1.0695187165775402,c
145,Zlib -1,ItalyPowerDemand,1.015331505736623,f
146,Zlib -9,ItalyPowerDemand,1.0156408693885843,f
141,Zstd -1,ItalyPowerDemand,0.9998000399920016,f
142,Zstd -9,ItalyPowerDemand,0.9998000399920016,f
1592,FastPFOR,LargeKitchenAppliances,2.547121752419766,f
140,Huffman,LargeKitchenAppliances,1.5220700152207,f
137,LZ4,LargeKitchenAppliances,9.27643784786642,f
1591,SIMDBP128,LargeKitchenAppliances,2.4968789013732837,f
1593,Simple8B,LargeKitchenAppliances,2.4563989191844757,f
136,Snappy,LargeKitchenAppliances,7.800312012480499,f
673,SprintzDelta_16b -1,LargeKitchenAppliances,5.844535359438924,c
675,SprintzDelta_Huf_16b -1,LargeKitchenAppliances,7.246376811594202,c
674,SprintzXff_16b -1,LargeKitchenAppliances,5.807200929152149,c
676,SprintzXff_Huf_16b -1,LargeKitchenAppliances,6.7934782608695645,c
138,Zlib -1,LargeKitchenAppliances,12.091898428053206,f
139,Zlib -9,LargeKitchenAppliances,14.104372355430185,f
134,Zstd -1,LargeKitchenAppliances,11.682242990654204,f
135,Zstd -9,LargeKitchenAppliances,13.089005235602095,f
1583,FastPFOR,Lighting2,2.4283632831471587,f
119,Huffman,Lighting2,1.1441647597254003,f
116,LZ4,Lighting2,1.1913271384322135,f
1582,SIMDBP128,Lighting2,2.4061597690086622,f
1584,Simple8B,Lighting2,2.3245002324500232,f
115,Snappy,Lighting2,1.1418131993605847,f
661,SprintzDelta_16b -1,Lighting2,1.7250301880282906,c
663,SprintzDelta_Huf_16b -1,Lighting2,1.7382235355466713,c
662,SprintzXff_16b -1,Lighting2,1.7271157167530224,c
664,SprintzXff_Huf_16b -1,Lighting2,1.7394329448599757,c
117,Zlib -1,Lighting2,1.3840830449826989,f
118,Zlib -9,Lighting2,1.3886960144424385,f
113,Zstd -1,Lighting2,1.3758943313153549,f
114,Zstd -9,Lighting2,1.380452788514633,f
1649,FastPFOR,Lighting7,2.279981760145919,f
273,Huffman,Lighting7,1.11000111000111,f
270,LZ4,Lighting7,1.182033096926714,f
1648,SIMDBP128,Lighting7,2.23613595706619,f
1650,Simple8B,Lighting7,2.0678246484698097,f
269,Snappy,Lighting7,1.124859392575928,f
749,SprintzDelta_16b -1,Lighting7,1.5691197238349286,c
751,SprintzDelta_Huf_16b -1,Lighting7,1.5860428231562254,c
750,SprintzXff_16b -1,Lighting7,1.5735641227380017,c
752,SprintzXff_Huf_16b -1,Lighting7,1.589067217543302,c
271,Zlib -1,Lighting7,1.3285505513484788,f
272,Zlib -9,Lighting7,1.3344008540165466,f
267,Zstd -1,Lighting7,1.3297872340425532,f
268,Zstd -9,Lighting7,1.331026221216558,f
1580,FastPFOR,MALLAT,2.0048115477145148,f
112,Huffman,MALLAT,1.0186411327289395,f
109,LZ4,MALLAT,0.9961151509114453,f
1579,SIMDBP128,MALLAT,2.0230629172567265,f
1581,Simple8B,MALLAT,1.8034265103697023,f
108,Snappy,MALLAT,1.0,f
657,SprintzDelta_16b -1,MALLAT,1.5368065160596283,c
659,SprintzDelta_Huf_16b -1,MALLAT,1.539408866995074,c
658,SprintzXff_16b -1,MALLAT,2.1092596498628984,c
660,SprintzXff_Huf_16b -1,MALLAT,2.0846362309776945,c
110,Zlib -1,MALLAT,1.0324179227751393,f
111,Zlib -9,MALLAT,1.0206164523372117,f
106,Zstd -1,MALLAT,1.0187449062754688,f
107,Zstd -9,MALLAT,1.0238558410975735,f
1610,FastPFOR,Meat,2.033760423022168,f
182,Huffman,Meat,1.0671219720414045,f
179,LZ4,Meat,0.9961151509114453,f
1609,SIMDBP128,Meat,2.062706270627063,f
1611,Simple8B,Meat,1.9342359767891681,f
178,Snappy,Meat,0.9999000099990001,f
697,SprintzDelta_16b -1,Meat,1.5800284405119291,c
699,SprintzDelta_Huf_16b -1,Meat,1.582528881152081,c
698,SprintzXff_16b -1,Meat,1.763979537837361,c
700,SprintzXff_Huf_16b -1,Meat,1.7774617845716318,c
180,Zlib -1,Meat,1.0976948408342482,f
181,Zlib -9,Meat,1.081782778018174,f
176,Zstd -1,Meat,1.0668942707777658,f
177,Zstd -9,Meat,1.075268817204301,f
1703,FastPFOR,MedicalImages,2.081165452653486,f
399,Huffman,MedicalImages,1.0731916720326249,f
396,LZ4,MedicalImages,0.9961151509114453,f
1702,SIMDBP128,MedicalImages,2.0124773596297043,f
1704,Simple8B,MedicalImages,1.9642506383814575,f
395,Snappy,MedicalImages,0.9999000099990001,f
821,SprintzDelta_16b -1,MedicalImages,1.4583637159107483,c
823,SprintzDelta_Huf_16b -1,MedicalImages,1.457938474996355,c
822,SprintzXff_16b -1,MedicalImages,1.5946420028703556,c
824,SprintzXff_Huf_16b -1,MedicalImages,1.5956598053295037,c
397,Zlib -1,MedicalImages,1.0845986984815619,f
398,Zlib -9,MedicalImages,1.076194575979337,f
393,Zstd -1,MedicalImages,1.0730765103551883,f
394,Zstd -9,MedicalImages,1.0772379618657761,f
1760,FastPFOR,MiddlePhalanxOutlineAgeGroup,1.9880715705765408,f
532,Huffman,MiddlePhalanxOutlineAgeGroup,1.0199918400652794,f
529,LZ4,MiddlePhalanxOutlineAgeGroup,1.1294330246216397,f
1759,SIMDBP128,MiddlePhalanxOutlineAgeGroup,1.9904458598726114,f
1761,Simple8B,MiddlePhalanxOutlineAgeGroup,1.7328019407381736,f
528,Snappy,MiddlePhalanxOutlineAgeGroup,1.0932546190007653,f
897,SprintzDelta_16b -1,MiddlePhalanxOutlineAgeGroup,1.24595066035385,c
899,SprintzDelta_Huf_16b -1,MiddlePhalanxOutlineAgeGroup,1.2632642748863063,c
898,SprintzXff_16b -1,MiddlePhalanxOutlineAgeGroup,1.2863390789812195,c
900,SprintzXff_Huf_16b -1,MiddlePhalanxOutlineAgeGroup,1.3239772275916855,c
530,Zlib -1,MiddlePhalanxOutlineAgeGroup,1.157675387821255,f
531,Zlib -9,MiddlePhalanxOutlineAgeGroup,1.1586142973004288,f
526,Zstd -1,MiddlePhalanxOutlineAgeGroup,1.0835410120273052,f
527,Zstd -9,MiddlePhalanxOutlineAgeGroup,1.1507479861910241,f
1652,FastPFOR,MiddlePhalanxOutlineCorrect,1.9900497512437811,f
280,Huffman,MiddlePhalanxOutlineCorrect,1.021346134204882,f
277,LZ4,MiddlePhalanxOutlineCorrect,1.1154489682097044,f
1651,SIMDBP128,MiddlePhalanxOutlineCorrect,1.9912385503783354,f
1653,Simple8B,MiddlePhalanxOutlineCorrect,1.7403411068569439,f
276,Snappy,MiddlePhalanxOutlineCorrect,1.0422094841063054,f
753,SprintzDelta_16b -1,MiddlePhalanxOutlineCorrect,1.2403870007442321,c
755,SprintzDelta_Huf_16b -1,MiddlePhalanxOutlineCorrect,1.2602394454946442,c
754,SprintzXff_16b -1,MiddlePhalanxOutlineCorrect,1.2845215157353886,c
756,SprintzXff_Huf_16b -1,MiddlePhalanxOutlineCorrect,1.3236267372600927,c
278,Zlib -1,MiddlePhalanxOutlineCorrect,1.1431184270690442,f
279,Zlib -9,MiddlePhalanxOutlineCorrect,1.1433798307797851,f
274,Zstd -1,MiddlePhalanxOutlineCorrect,1.046134532900931,f
275,Zstd -9,MiddlePhalanxOutlineCorrect,1.1339154099104207,f
1769,FastPFOR,MiddlePhalanxTW,1.9896538002387585,f
553,Huffman,MiddlePhalanxTW,1.0199918400652794,f
550,LZ4,MiddlePhalanxTW,1.1312217194570136,f
1768,SIMDBP128,MiddlePhalanxTW,1.9916351324437362,f
1770,Simple8B,MiddlePhalanxTW,1.7307026652821045,f
549,Snappy,MiddlePhalanxTW,1.0255358424776946,f
909,SprintzDelta_16b -1,MiddlePhalanxTW,1.2495314257153567,c
911,SprintzDelta_Huf_16b -1,MiddlePhalanxTW,1.2651821862348178,c
910,SprintzXff_16b -1,MiddlePhalanxTW,1.2903225806451613,c
912,SprintzXff_Huf_16b -1,MiddlePhalanxTW,1.325556733828208,c
551,Zlib -1,MiddlePhalanxTW,1.1547344110854505,f
552,Zlib -9,MiddlePhalanxTW,1.1556685542586387,f
547,Zstd -1,MiddlePhalanxTW,1.1470520761642578,f
548,Zstd -9,MiddlePhalanxTW,1.1492931846914147,f
1538,FastPFOR,MoteStrain,1.9912385503783354,f
14,Huffman,MoteStrain,1.0702054794520548,f
11,LZ4,MoteStrain,1.002908434459934,f
1537,SIMDBP128,MoteStrain,1.9916351324437362,f
1539,Simple8B,MoteStrain,1.6778523489932886,f
10,Snappy,MoteStrain,1.0,f
601,SprintzDelta_16b -1,MoteStrain,1.349527665317139,c
603,SprintzDelta_Huf_16b -1,MoteStrain,1.3614703880190606,c
602,SprintzXff_16b -1,MoteStrain,1.3566680233346902,c
604,SprintzXff_Huf_16b -1,MoteStrain,1.3681762210972772,c
12,Zlib -1,MoteStrain,1.0951702989814915,f
13,Zlib -9,MoteStrain,1.0857763300760044,f
8,Zstd -1,MoteStrain,1.0796804145972791,f
9,Zstd -9,MoteStrain,1.0851871947911014,f
1721,FastPFOR,NonInvasiveFatalECG_Thorax1,1.994813484939158,f
441,Huffman,NonInvasiveFatalECG_Thorax1,1.0582010582010581,f
438,LZ4,NonInvasiveFatalECG_Thorax1,0.9961151509114453,f
1720,SIMDBP128,NonInvasiveFatalECG_Thorax1,2.0100502512562812,f
1722,Simple8B,NonInvasiveFatalECG_Thorax1,1.702127659574468,f
437,Snappy,NonInvasiveFatalECG_Thorax1,1.0,f
845,SprintzDelta_16b -1,NonInvasiveFatalECG_Thorax1,1.6155088852988693,c
847,SprintzDelta_Huf_16b -1,NonInvasiveFatalECG_Thorax1,1.6273393002441008,c
846,SprintzXff_16b -1,NonInvasiveFatalECG_Thorax1,1.713796058269066,c
848,SprintzXff_Huf_16b -1,NonInvasiveFatalECG_Thorax1,1.7268174753928511,c
439,Zlib -1,NonInvasiveFatalECG_Thorax1,1.1035091591260207,f
440,Zlib -9,NonInvasiveFatalECG_Thorax1,1.0772379618657761,f
435,Zstd -1,NonInvasiveFatalECG_Thorax1,1.0583130489998942,f
436,Zstd -9,NonInvasiveFatalECG_Thorax1,1.0949304719150335,f
1751,FastPFOR,NonInvasiveFatalECG_Thorax2,2.01328769881216,f
511,Huffman,NonInvasiveFatalECG_Thorax2,1.0596587898696619,f
508,LZ4,NonInvasiveFatalECG_Thorax2,0.9961151509114453,f
1750,SIMDBP128,NonInvasiveFatalECG_Thorax2,2.02757502027575,f
1752,Simple8B,NonInvasiveFatalECG_Thorax2,1.78826895565093,f
507,Snappy,NonInvasiveFatalECG_Thorax2,1.0,f
885,SprintzDelta_16b -1,NonInvasiveFatalECG_Thorax2,1.6647244880972198,c
887,SprintzDelta_Huf_16b -1,NonInvasiveFatalECG_Thorax2,1.6775708773695688,c
886,SprintzXff_16b -1,NonInvasiveFatalECG_Thorax2,1.7834849295523452,c
888,SprintzXff_Huf_16b -1,NonInvasiveFatalECG_Thorax2,1.7982377270275132,c
509,Zlib -1,NonInvasiveFatalECG_Thorax2,1.1103708638685321,f
510,Zlib -9,NonInvasiveFatalECG_Thorax2,1.0816657652785289,f
505,Zstd -1,NonInvasiveFatalECG_Thorax2,1.0596587898696619,f
506,Zstd -9,NonInvasiveFatalECG_Thorax2,1.112470797641562,f
1733,FastPFOR,OSULeaf,1.990842126219391,f
469,Huffman,OSULeaf,0.9999000099990001,f
466,LZ4,OSULeaf,0.9961151509114453,f
1732,SIMDBP128,OSULeaf,1.9916351324437362,f
1734,Simple8B,OSULeaf,1.720282126268708,f
465,Snappy,OSULeaf,0.9999000099990001,f
861,SprintzDelta_16b -1,OSULeaf,1.3482540110556829,c
863,SprintzDelta_Huf_16b -1,OSULeaf,1.3540961408259988,c
862,SprintzXff_16b -1,OSULeaf,1.4345144168698896,c
864,SprintzXff_Huf_16b -1,OSULeaf,1.445086705202312,c
467,Zlib -1,OSULeaf,1.0175010175010175,f
468,Zlib -9,OSULeaf,1.0154346060113728,f
463,Zstd -1,OSULeaf,1.0059350165979277,f
464,Zstd -9,OSULeaf,1.0059350165979277,f
1622,FastPFOR,OliveOil,2.0533880903490758,f
210,Huffman,OliveOil,1.040257983980027,f
207,LZ4,OliveOil,0.9961151509114453,f
1621,SIMDBP128,OliveOil,2.068680182043856,f
1623,Simple8B,OliveOil,2.0559210526315788,f
206,Snappy,OliveOil,0.9999000099990001,f
713,SprintzDelta_16b -1,OliveOil,1.5413070283600494,c
715,SprintzDelta_Huf_16b -1,OliveOil,1.5434480629726808,c
714,SprintzXff_16b -1,OliveOil,1.7494751574527643,c
716,SprintzXff_Huf_16b -1,OliveOil,1.7667844522968197,c
208,Zlib -1,OliveOil,1.0785159620362381,f
209,Zlib -9,OliveOil,1.056859015007398,f
204,Zstd -1,OliveOil,1.0400416016640666,f
205,Zstd -9,OliveOil,1.04942806170637,f
1706,FastPFOR,PhalangesOutlinesCorrect,1.9916351324437362,f
406,Huffman,PhalangesOutlinesCorrect,1.0259567046270648,f
403,LZ4,PhalangesOutlinesCorrect,1.1465260261407935,f
1705,SIMDBP128,PhalangesOutlinesCorrect,1.99203187250996,f
1707,Simple8B,PhalangesOutlinesCorrect,1.7379214459506431,f
402,Snappy,PhalangesOutlinesCorrect,1.0848340203948794,f
825,SprintzDelta_16b -1,PhalangesOutlinesCorrect,1.296680497925311,c
827,SprintzDelta_Huf_16b -1,PhalangesOutlinesCorrect,1.3147515119642388,c
826,SprintzXff_16b -1,PhalangesOutlinesCorrect,1.332800213248034,c
828,SprintzXff_Huf_16b -1,PhalangesOutlinesCorrect,1.374003847210772,c
404,Zlib -1,PhalangesOutlinesCorrect,1.1865211200759374,f
405,Zlib -9,PhalangesOutlinesCorrect,1.1866619200189867,f
400,Zstd -1,PhalangesOutlinesCorrect,1.1229646266142617,f
401,Zstd -9,PhalangesOutlinesCorrect,1.1713716762328685,f
1757,FastPFOR,Phoneme,1.99203187250996,f
525,Huffman,Phoneme,1.1032656663724625,f
522,LZ4,Phoneme,0.9988014382740711,f
1756,SIMDBP128,Phoneme,1.99203187250996,f
1758,Simple8B,Phoneme,1.5664160401002505,f
521,Snappy,Phoneme,1.0002000400080016,f
893,SprintzDelta_16b -1,Phoneme,1.3745704467353952,c
895,SprintzDelta_Huf_16b -1,Phoneme,1.3762730525736306,c
894,SprintzXff_16b -1,Phoneme,1.4106361969248131,c
896,SprintzXff_Huf_16b -1,Phoneme,1.4110342881332016,c
523,Zlib -1,Phoneme,1.1104941699056081,f
524,Zlib -9,Phoneme,1.1076650420912715,f
519,Zstd -1,Phoneme,1.105460977227504,f
520,Zstd -9,Phoneme,1.1135857461024499,f
1550,FastPFOR,Plane,1.9904458598726114,f
42,Huffman,Plane,0.9999000099990001,f
39,LZ4,Plane,0.9961151509114453,f
1549,SIMDBP128,Plane,1.9900497512437811,f
1551,Simple8B,Plane,1.7599436818021823,f
38,Snappy,Plane,0.9999000099990001,f
617,SprintzDelta_16b -1,Plane,1.1924636298592892,c
619,SprintzDelta_Huf_16b -1,Plane,1.2014898474107893,c
618,SprintzXff_16b -1,Plane,1.2588116817724069,c
620,SprintzXff_Huf_16b -1,Plane,1.2961762799740764,c
40,Zlib -1,Plane,1.0025062656641603,f
41,Zlib -9,Plane,1.0023053021950485,f
36,Zstd -1,Plane,0.9998000399920016,f
37,Zstd -9,Plane,0.9998000399920016,f
1673,FastPFOR,ProximalPhalanxOutlineAgeGroup,1.9896538002387585,f
329,Huffman,ProximalPhalanxOutlineAgeGroup,1.0206164523372117,f
326,LZ4,ProximalPhalanxOutlineAgeGroup,1.1523392486748099,f
1672,SIMDBP128,ProximalPhalanxOutlineAgeGroup,1.9904458598726114,f
1674,Simple8B,ProximalPhalanxOutlineAgeGroup,1.7621145374449338,f
325,Snappy,ProximalPhalanxOutlineAgeGroup,1.0105092966855296,f
781,SprintzDelta_16b -1,ProximalPhalanxOutlineAgeGroup,1.2616704516780217,c
783,SprintzDelta_Huf_16b -1,ProximalPhalanxOutlineAgeGroup,1.2825445684237526,c
782,SprintzXff_16b -1,ProximalPhalanxOutlineAgeGroup,1.3034410844629822,c
784,SprintzXff_Huf_16b -1,ProximalPhalanxOutlineAgeGroup,1.349527665317139,c
327,Zlib -1,ProximalPhalanxOutlineAgeGroup,1.1767474699929394,f
328,Zlib -9,ProximalPhalanxOutlineAgeGroup,1.1782726522917402,f
323,Zstd -1,ProximalPhalanxOutlineAgeGroup,1.020512297173181,f
324,Zstd -9,ProximalPhalanxOutlineAgeGroup,1.1720581340834506,f
1547,FastPFOR,ProximalPhalanxOutlineCorrect,1.9900497512437811,f
35,Huffman,ProximalPhalanxOutlineCorrect,1.0248001639680262,f
32,LZ4,ProximalPhalanxOutlineCorrect,1.1926058437686347,f
1546,SIMDBP128,ProximalPhalanxOutlineCorrect,1.9912385503783354,f
1548,Simple8B,ProximalPhalanxOutlineCorrect,1.757469244288225,f
31,Snappy,ProximalPhalanxOutlineCorrect,1.127777151234916,f
613,SprintzDelta_16b -1,ProximalPhalanxOutlineCorrect,1.2914890869172155,c
615,SprintzDelta_Huf_16b -1,ProximalPhalanxOutlineCorrect,1.3183915622940015,c
614,SprintzXff_16b -1,ProximalPhalanxOutlineCorrect,1.3356484573260317,c
616,SprintzXff_Huf_16b -1,ProximalPhalanxOutlineCorrect,1.3908205841446453,c
33,Zlib -1,ProximalPhalanxOutlineCorrect,1.2183235867446394,f
34,Zlib -9,ProximalPhalanxOutlineCorrect,1.2190661952944044,f
29,Zstd -1,ProximalPhalanxOutlineCorrect,1.0645092612305727,f
30,Zstd -9,ProximalPhalanxOutlineCorrect,1.210507202517855,f
1784,FastPFOR,ProximalPhalanxTW,1.989258006763477,f
588,Huffman,ProximalPhalanxTW,1.0207206287639072,f
585,LZ4,ProximalPhalanxTW,1.150483202945237,f
1783,SIMDBP128,ProximalPhalanxTW,1.9904458598726114,f
1785,Simple8B,ProximalPhalanxTW,1.7614937466971992,f
584,Snappy,ProximalPhalanxTW,1.0291242152927857,f
929,SprintzDelta_16b -1,ProximalPhalanxTW,1.2642225031605563,c
931,SprintzDelta_Huf_16b -1,ProximalPhalanxTW,1.2836970474967906,c
930,SprintzXff_16b -1,ProximalPhalanxTW,1.3063357282821686,c
932,SprintzXff_Huf_16b -1,ProximalPhalanxTW,1.3520822065981613,c
586,Zlib -1,ProximalPhalanxTW,1.1743981209630063,f
587,Zlib -9,ProximalPhalanxTW,1.175226231049477,f
582,Zstd -1,ProximalPhalanxTW,1.1695906432748537,f
583,Zstd -9,ProximalPhalanxTW,1.1716461628588166,f
1616,FastPFOR,RefrigerationDevices,1.9976028765481422,f
196,Huffman,RefrigerationDevices,1.1532695190866107,f
193,LZ4,RefrigerationDevices,3.6036036036036037,f
1615,SIMDBP128,RefrigerationDevices,1.9952114924181965,f
1617,Simple8B,RefrigerationDevices,1.7812611328820804,f
192,Snappy,RefrigerationDevices,3.7608123354644603,f
705,SprintzDelta_16b -1,RefrigerationDevices,1.4808233377758033,c
707,SprintzDelta_Huf_16b -1,RefrigerationDevices,2.299908003679853,c
706,SprintzXff_16b -1,RefrigerationDevices,1.4658457930225741,c
708,SprintzXff_Huf_16b -1,RefrigerationDevices,2.0529665366454526,c
194,Zlib -1,RefrigerationDevices,5.497526113249037,f
195,Zlib -9,RefrigerationDevices,6.626905235255136,f
190,Zstd -1,RefrigerationDevices,5.310674455655869,f
191,Zstd -9,RefrigerationDevices,6.049606775559588,f
1577,FastPFOR,ScreenType,2.1805494984736153,f
105,Huffman,ScreenType,1.2656625743576762,f
102,LZ4,ScreenType,7.727975270479135,f
1576,SIMDBP128,ScreenType,2.1925016443762333,f
1578,Simple8B,ScreenType,1.9996000799840032,f
101,Snappy,ScreenType,7.220216606498195,f
653,SprintzDelta_16b -1,ScreenType,2.874389192296637,c
655,SprintzDelta_Huf_16b -1,ScreenType,4.2408821034775235,c
654,SprintzXff_16b -1,ScreenType,2.8719126938541066,c
656,SprintzXff_Huf_16b -1,ScreenType,3.8226299694189603,c
103,Zlib -1,ScreenType,12.239902080783354,f
104,Zlib -9,ScreenType,15.797788309636651,f
99,Zstd -1,ScreenType,12.67427122940431,f
100,Zstd -9,ScreenType,14.367816091954023,f
1778,FastPFOR,ShapeletSim,1.990842126219391,f
574,Huffman,ShapeletSim,0.9999000099990001,f
571,LZ4,ShapeletSim,0.9961151509114453,f
1777,SIMDBP128,ShapeletSim,1.99203187250996,f
1779,Simple8B,ShapeletSim,1.5375153751537514,f
570,Snappy,ShapeletSim,0.9999000099990001,f
921,SprintzDelta_16b -1,ShapeletSim,0.9755145839430299,c
923,SprintzDelta_Huf_16b -1,ShapeletSim,0.9816432708353784,c
922,SprintzXff_16b -1,ShapeletSim,0.9785693316371465,c
924,SprintzXff_Huf_16b -1,ShapeletSim,0.9851246182642104,c
572,Zlib -1,ShapeletSim,1.0,f
573,Zlib -9,ShapeletSim,1.0,f
568,Zstd -1,ShapeletSim,0.9999000099990001,f
569,Zstd -9,ShapeletSim,0.9999000099990001,f
1637,FastPFOR,ShapesAll,1.9916351324437362,f
245,Huffman,ShapesAll,0.9999000099990001,f
242,LZ4,ShapesAll,0.9961151509114453,f
1636,SIMDBP128,ShapesAll,1.9932230416583614,f
1638,Simple8B,ShapesAll,1.6675004168751042,f
241,Snappy,ShapesAll,1.0,f
733,SprintzDelta_16b -1,ShapesAll,1.4330753797649756,c
735,SprintzDelta_Huf_16b -1,ShapesAll,1.4413375612568464,c
734,SprintzXff_16b -1,ShapesAll,1.49947518368571,c
736,SprintzXff_Huf_16b -1,ShapesAll,1.5108022359873092,c
243,Zlib -1,ShapesAll,1.0295480284155256,f
244,Zlib -9,ShapesAll,1.0254306808859721,f
239,Zstd -1,ShapesAll,1.0,f
240,Zstd -9,ShapesAll,1.0043185698503565,f
1604,FastPFOR,SmallKitchenAppliances,2.2588660492432795,f
168,Huffman,SmallKitchenAppliances,1.6761649346295677,f
165,LZ4,SmallKitchenAppliances,12.315270935960593,f
1603,SIMDBP128,SmallKitchenAppliances,2.1848372296263925,f
1605,Simple8B,SmallKitchenAppliances,1.9952114924181965,f
164,Snappy,SmallKitchenAppliances,9.803921568627452,f
689,SprintzDelta_16b -1,SmallKitchenAppliances,5.431830526887561,c
691,SprintzDelta_Huf_16b -1,SmallKitchenAppliances,8.532423208191126,c
690,SprintzXff_16b -1,SmallKitchenAppliances,5.341880341880342,c
692,SprintzXff_Huf_16b -1,SmallKitchenAppliances,7.363770250368188,c
166,Zlib -1,SmallKitchenAppliances,17.035775127768314,f
167,Zlib -9,SmallKitchenAppliances,23.041474654377883,f
162,Zstd -1,SmallKitchenAppliances,19.960079840319363,f
163,Zstd -9,SmallKitchenAppliances,21.978021978021978,f
1739,FastPFOR,SonyAIBORobotSurface,1.986886548778065,f
483,Huffman,SonyAIBORobotSurface,1.0279605263157894,f
480,LZ4,SonyAIBORobotSurface,1.0912265386294195,f
1738,SIMDBP128,SonyAIBORobotSurface,1.9896538002387585,f
1740,Simple8B,SonyAIBORobotSurface,1.6520733520568314,f
479,Snappy,SonyAIBORobotSurface,1.0341261633919339,f
869,SprintzDelta_16b -1,SonyAIBORobotSurface,1.0766580534022394,c
871,SprintzDelta_Huf_16b -1,SonyAIBORobotSurface,1.1999040076793857,c
870,SprintzXff_16b -1,SonyAIBORobotSurface,1.086130118388183,c
872,SprintzXff_Huf_16b -1,SonyAIBORobotSurface,1.1246063877642825,c
481,Zlib -1,SonyAIBORobotSurface,1.352265043948614,f
482,Zlib -9,SonyAIBORobotSurface,1.366867140513942,f
477,Zstd -1,SonyAIBORobotSurface,1.187648456057007,f
478,Zstd -9,SonyAIBORobotSurface,1.3691128148959473,f
1634,FastPFOR,SonyAIBORobotSurfaceII,1.9880715705765408,f
238,Huffman,SonyAIBORobotSurfaceII,1.0469011725293134,f
235,LZ4,SonyAIBORobotSurfaceII,1.105705440070765,f
1633,SIMDBP128,SonyAIBORobotSurfaceII,1.9900497512437811,f
1635,Simple8B,SonyAIBORobotSurfaceII,1.6778523489932886,f
234,Snappy,SonyAIBORobotSurfaceII,1.0529640939243972,f
729,SprintzDelta_16b -1,SonyAIBORobotSurfaceII,1.0621348911311737,c
731,SprintzDelta_Huf_16b -1,SonyAIBORobotSurfaceII,1.1697274535033337,c
730,SprintzXff_16b -1,SonyAIBORobotSurfaceII,1.0637166258908626,c
732,SprintzXff_Huf_16b -1,SonyAIBORobotSurfaceII,1.0957703265395573,c
236,Zlib -1,SonyAIBORobotSurfaceII,1.3570362328674177,f
237,Zlib -9,SonyAIBORobotSurfaceII,1.3758943313153549,f
232,Zstd -1,SonyAIBORobotSurfaceII,1.2171372930866602,f
233,Zstd -9,SonyAIBORobotSurfaceII,1.3785497656465397,f
1574,FastPFOR,StarLightCurves,2.092050209205021,f
98,Huffman,StarLightCurves,1.027749229188078,f
95,LZ4,StarLightCurves,0.9961151509114453,f
1573,SIMDBP128,StarLightCurves,2.1150592216582065,f
1575,Simple8B,StarLightCurves,1.951219512195122,f
94,Snappy,StarLightCurves,1.0,f
649,SprintzDelta_16b -1,StarLightCurves,2.051282051282051,c
651,SprintzDelta_Huf_16b -1,StarLightCurves,2.0777062123415746,c
650,SprintzXff_16b -1,StarLightCurves,3.87747188832881,c
652,SprintzXff_Huf_16b -1,StarLightCurves,3.3233632436025258,c
96,Zlib -1,StarLightCurves,1.0892059688487092,f
